accuracy,loss,val_accuracy,val_loss,learning_rate
0.6016742587089539,0.5041820406913757,0.670251727104187,0.1408158242702484,0.0010000000474974513
0.6753667593002319,0.3356817066669464,0.6760358810424805,0.1179676428437233,0.0010000000474974513
0.692171573638916,0.31045201420783997,0.6895101070404053,0.10735221952199936,0.0010000000474974513
0.7031633853912354,0.29694387316703796,0.693236768245697,0.10115308314561844,0.0010000000474974513
0.7120445370674133,0.28797632455825806,0.6982987523078918,0.09574827551841736,0.0010000000474974513
0.7204325795173645,0.28121837973594666,0.7092298269271851,0.08984492719173431,0.0010000000474974513
0.7282166481018066,0.2755877375602722,0.7211320996284485,0.08415742218494415,0.0010000000474974513
0.7346806526184082,0.2704917788505554,0.7349522709846497,0.07944533228874207,0.0010000000474974513
0.7388169765472412,0.26577383279800415,0.7578766345977783,0.0759018063545227,0.0010000000474974513
0.7409989833831787,0.26132404804229736,0.7793018817901611,0.07320387661457062,0.0010000000474974513
0.7421370148658752,0.2571127414703369,0.7873985767364502,0.07114415615797043,0.0010000000474974513
0.7431354522705078,0.2533905804157257,0.7890312671661377,0.06955978274345398,0.0010000000474974513
0.7444039583206177,0.2496420443058014,0.7777541875839233,0.06874912232160568,0.0010000000474974513
0.744502604007721,0.2470712959766388,0.7758969068527222,0.06812554597854614,0.0010000000474974513
0.7465661764144897,0.24323341250419617,0.7690384387969971,0.06773842871189117,0.0010000000474974513
0.7464098930358887,0.24082863330841064,0.7672175765037537,0.06714064627885818,0.0010000000474974513
0.7477133274078369,0.23794123530387878,0.7634848356246948,0.06658454239368439,0.0010000000474974513
0.7484416365623474,0.2354751080274582,0.7612209320068359,0.06585493683815002,0.0010000000474974513
0.7492671012878418,0.23306523263454437,0.7591816186904907,0.06501220166683197,0.0010000000474974513
0.75,0.2308100163936615,0.7594243884086609,0.06409677863121033,0.0010000000474974513
0.7506585121154785,0.22868546843528748,0.7601891160011292,0.0631653219461441,0.0010000000474974513
0.7512017488479614,0.22669221460819244,0.7613726854324341,0.06226678937673569,0.0010000000474974513
0.7516372203826904,0.22482682764530182,0.7628232836723328,0.061434708535671234,0.0010000000474974513
0.7522472143173218,0.22309088706970215,0.7644073963165283,0.06069546937942505,0.0010000000474974513
0.752770721912384,0.2214820384979248,0.7658276557922363,0.060102589428424835,0.0010000000474974513
