Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.8218073053566572,0.5856454067313369,0.6866333622994187,0.5858917109875952,0.6225262214567752,0.6636377732435434,0.9287853165617712
m4,2,0.7918687120456811,0.5875570822801025,0.7050916547328229,0.5900863937822542,0.6258901505749936,0.6687038176552096,0.912738099222693
m4,3,0.7912342517900843,0.594773026067999,0.7064047604771259,0.5926104229258289,0.6274379211943207,0.6725944759804486,0.9170673384657185
