Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.9655317441445725,0.4135456188271169,0.6125077652035346,0.4151557859388245,0.7372423715231088,0.4603996933041392,0.9945039816754686
m4,2,0.9654737843300439,0.4120750986185466,0.6106973190560878,0.410899360352493,0.7368259068933672,0.4590152074668682,0.9945413553471847
m4,3,0.9647901557484246,0.4077743268260382,0.6059491848386098,0.4071664926775469,0.731594665922566,0.4546863354073099,0.9943670343079146
