Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.9647247651884437,0.41009653504845023,0.6097099107229587,0.4098617332204337,0.7312200294332332,0.45734868178389626,0.9944721613563917
m4,2,0.9651052193556058,0.40902462244503646,0.6057504820356452,0.4074565649682677,0.7339944313651123,0.46287280690112614,0.9945893614966752
m4,3,0.9643443110212817,0.40490397391247646,0.6042013498729877,0.4031234756126051,0.7282377484940159,0.44767340863306265,0.9943996849256553
