accuracy,loss,val_accuracy,val_loss,learning_rate
0.6552813649177551,0.6634012460708618,0.73841792345047,0.09206680953502655,0.0010000000474974513
0.709848940372467,0.34678927063941956,0.786160409450531,0.06920390576124191,0.0010000000474974513
0.7206981182098389,0.3086569607257843,0.7778695225715637,0.06965796649456024,0.0010000000474974513
0.7272865176200867,0.2852586507797241,0.7644863128662109,0.0634322538971901,0.0010000000474974513
0.7346563935279846,0.274964302778244,0.7198635339736938,0.06670525670051575,0.0010000000474974513
0.7360553741455078,0.26866742968559265,0.7283183336257935,0.07334750145673752,0.0010000000474974513
0.7399762868881226,0.2617429196834564,0.6284269690513611,0.07841011881828308,0.0010000000474974513
0.7440898418426514,0.25654545426368713,0.7191230654716492,0.06942667067050934,0.0010000000474974513
0.749300479888916,0.25032809376716614,0.46120089292526245,0.33177733421325684,0.0010000000474974513
0.7550179362297058,0.23555110394954681,0.7670294046401978,0.05848384648561478,0.0005000000237487257
0.7593879699707031,0.23023566603660583,0.7602133750915527,0.059217724949121475,0.0005000000237487257
0.7603089809417725,0.22982880473136902,0.7872043251991272,0.058376334607601166,0.0005000000237487257
0.7642268538475037,0.2254762500524521,0.6986386179924011,0.06262288242578506,0.0005000000237487257
0.7659050226211548,0.2245439738035202,0.7037551999092102,0.0627640038728714,0.0005000000237487257
0.7651342153549194,0.22076143324375153,0.730521559715271,0.05842587351799011,0.0005000000237487257
0.7682160139083862,0.2205355316400528,0.8042110204696655,0.052993372082710266,0.0005000000237487257
0.7685801982879639,0.21960045397281647,0.7685710787773132,0.054055020213127136,0.0005000000237487257
0.7697136402130127,0.22099809348583221,0.7267888188362122,0.058750297874212265,0.0005000000237487257
0.7690899968147278,0.21481484174728394,0.736202597618103,0.05655533820390701,0.0005000000237487257
0.7713281512260437,0.2146703451871872,0.7672539949417114,0.054095443338155746,0.0005000000237487257
0.7724009156227112,0.21290403604507446,0.7590237855911255,0.05544252693653107,0.0005000000237487257
0.7762702107429504,0.20066800713539124,0.8033916354179382,0.05084425210952759,0.0002500000118743628
0.7773308157920837,0.20168696343898773,0.8079922795295715,0.0509185716509819,0.0002500000118743628
0.7796660661697388,0.19743528962135315,0.7731292247772217,0.051362231373786926,0.0002500000118743628
0.7795097827911377,0.1945149153470993,0.8057647943496704,0.049945440143346786,0.0002500000118743628
0.7817736864089966,0.1942683905363083,0.8124836683273315,0.04917164146900177,0.0002500000118743628
0.781775176525116,0.19507381319999695,0.8422908782958984,0.0474119558930397,0.0002500000118743628
0.7834989428520203,0.1959710270166397,0.7965695261955261,0.050341010093688965,0.0002500000118743628
0.7833046913146973,0.19384880363941193,0.7786585092544556,0.0519142746925354,0.0002500000118743628
0.7835080623626709,0.19226191937923431,0.834412693977356,0.04714031517505646,0.0002500000118743628
0.7819284796714783,0.19220376014709473,0.8151542544364929,0.048825494945049286,0.0002500000118743628
0.7814595699310303,0.18995028734207153,0.7873560786247253,0.050966642796993256,0.0002500000118743628
0.7815096378326416,0.18850946426391602,0.802717924118042,0.050085436552762985,0.0002500000118743628
0.7835384011268616,0.18820713460445404,0.819135844707489,0.04961852729320526,0.0002500000118743628
0.7834018468856812,0.18794211745262146,0.8242341876029968,0.047944750636816025,0.0002500000118743628
0.7823305726051331,0.1822204887866974,0.8107296228408813,0.04956337437033653,0.0001250000059371814
0.7855215668678284,0.17898844182491302,0.8109420537948608,0.04886500909924507,0.0001250000059371814
0.7853941321372986,0.18207690119743347,0.8046176433563232,0.049053605645895004,0.0001250000059371814
0.7876276969909668,0.1788668930530548,0.8001201748847961,0.04936348646879196,0.0001250000059371814
0.7891465425491333,0.178521528840065,0.8166959285736084,0.04866772145032883,0.0001250000059371814
0.7872043251991272,0.17859166860580444,0.8014069199562073,0.04939955472946167,6.25000029685907e-05
0.7887869477272034,0.17391210794448853,0.8085506558418274,0.048784613609313965,6.25000029685907e-05
0.7906851768493652,0.17212294042110443,0.8087327480316162,0.04868989437818527,6.25000029685907e-05
0.7908581495285034,0.1739366054534912,0.8041563630104065,0.04921868070960045,6.25000029685907e-05
0.7913057804107666,0.17238524556159973,0.8043081164360046,0.04869025945663452,6.25000029685907e-05
0.7913755774497986,0.1697227656841278,0.7980990409851074,0.04895796254277229,3.125000148429535e-05
0.7923011779785156,0.17061424255371094,0.8070333003997803,0.04867871478199959,3.125000148429535e-05
0.7924574613571167,0.17148491740226746,0.8046237230300903,0.04870840907096863,3.125000148429535e-05
0.7934058308601379,0.17085601389408112,0.8080651164054871,0.04857947304844856,3.125000148429535e-05
0.7937881946563721,0.16849170625209808,0.8087630867958069,0.0485302098095417,3.125000148429535e-05
