Variant,Accuracy_mean,Precision_mean,Recall_mean,F1-score_mean,MCC_mean,PR-AUC(macro)_mean,PR-AUC(micro)_mean,Accuracy_std,Precision_std,Recall_std,F1-score_std,MCC_std,PR-AUC(macro)_std,PR-AUC(micro)_std,n_seeds
m4,0.9647,0.408,0.6066,0.4068,0.7312,0.456,0.9945,0.0004,0.0027,0.0028,0.0034,0.0029,0.0077,0.0001,3
