Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.965408393770063,0.39721089607506965,0.6018265794142413,0.40131940296865326,0.7361363383813468,0.4369303440849304,0.9947062641554707
m4,2,0.9636889192723814,0.4022101416079339,0.5990310379298507,0.3978950848202114,0.7233546669539134,0.43161232210723205,0.9943089996928178
m4,3,0.9642031268576864,0.40549763416606843,0.6051567388470162,0.40043361520497356,0.7271394299137527,0.44969670931049743,0.9944677731774413
