Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.9647559743193437,0.3888141303258338,0.584020301832845,0.38436557275140953,0.7311610956992665,0.40109536827349307,0.9940096114363614
m4,2,0.9625297229818095,0.3853546974696547,0.5776304888649433,0.3752227008610203,0.7145984728130217,0.39513104482927025,0.9934842985524857
m4,3,0.9627392700035667,0.3885704076494346,0.5778655126507004,0.37838206262111607,0.7159470831773068,0.3982442259063905,0.993616748640444
