accuracy,loss,val_accuracy,val_loss,learning_rate
0.8058764338493347,0.8451759219169617,0.6779667139053345,0.6155589818954468,0.0010000000474974513
0.9176013469696045,0.6006284952163696,0.6265353560447693,0.90732342004776,0.0010000000474974513
0.9368961453437805,0.5631433129310608,0.9816153049468994,0.021040895953774452,0.0010000000474974513
0.9497635364532471,0.5082947611808777,0.9795994162559509,0.023545652627944946,0.0010000000474974513
0.9538725018501282,0.502785861492157,0.9727047681808472,0.03119843453168869,0.0010000000474974513
0.9519991278648376,0.5255600810050964,0.9820261001586914,0.02126753143966198,0.0010000000474974513
0.9615434408187866,0.4707954227924347,0.9795803427696228,0.025689449161291122,0.0010000000474974513
0.9628937244415283,0.4822603166103363,0.9391741156578064,0.06837394833564758,0.0010000000474974513
0.9682693481445312,0.4515579342842102,0.984210729598999,0.01881117932498455,0.0005000000237487257
0.9715956449508667,0.4110782742500305,0.9851406216621399,0.019312996417284012,0.0005000000237487257
0.9733177423477173,0.41063806414604187,0.9847202897071838,0.018492702394723892,0.0005000000237487257
0.9715486764907837,0.4097457230091095,0.9847107529640198,0.01890704408288002,0.0005000000237487257
0.974775493144989,0.39674845337867737,0.9850100874900818,0.018348325043916702,0.0005000000237487257
0.9765533208847046,0.3858986496925354,0.9850323796272278,0.017859676852822304,0.0005000000237487257
0.974905252456665,0.38771358132362366,0.9856215119361877,0.01813199557363987,0.0005000000237487257
0.9746409058570862,0.3946930170059204,0.9852043390274048,0.018477508798241615,0.0005000000237487257
0.9764967560768127,0.3993838429450989,0.9858157634735107,0.018080534413456917,0.0005000000237487257
0.9769951701164246,0.38735899329185486,0.9847903251647949,0.018357597291469574,0.0005000000237487257
0.9770277738571167,0.38376370072364807,0.9808509945869446,0.023896196857094765,0.0005000000237487257
0.9783605337142944,0.371705025434494,0.9857202172279358,0.01615617424249649,0.0002500000118743628
0.9797705411911011,0.35316410660743713,0.9865610003471375,0.0160294808447361,0.0002500000118743628
0.980163037776947,0.3555920124053955,0.9861469864845276,0.01641707308590412,0.0002500000118743628
0.9801797866821289,0.3502708673477173,0.9861024022102356,0.01606730744242668,0.0002500000118743628
0.9808772206306458,0.3473889231681824,0.9854590892791748,0.01685803197324276,0.0002500000118743628
0.979591429233551,0.3539666533470154,0.9861278533935547,0.015961244702339172,0.0002500000118743628
0.9807243347167969,0.3436734080314636,0.9860291481018066,0.016293136402964592,0.0002500000118743628
0.9816757440567017,0.33695095777511597,0.9863858222961426,0.016260750591754913,0.0001250000059371814
0.9809560179710388,0.3366813659667969,0.9863699078559875,0.016062354668974876,0.0001250000059371814
0.9808796048164368,0.34006810188293457,0.9859941005706787,0.016529502347111702,0.0001250000059371814
0.9808135032653809,0.3348534405231476,0.9861342310905457,0.015543102286756039,0.0001250000059371814
0.9813159108161926,0.3392842411994934,0.9862584471702576,0.015600784681737423,0.0001250000059371814
0.9804226160049438,0.331020325422287,0.9859208464622498,0.015570556744933128,0.0001250000059371814
0.980087399482727,0.33015385270118713,0.9860960245132446,0.01581910438835621,0.0001250000059371814
0.9809456467628479,0.32766014337539673,0.9859304428100586,0.016014056280255318,0.0001250000059371814
0.9814201593399048,0.32526731491088867,0.9856788516044617,0.016023652628064156,0.0001250000059371814
0.9813668131828308,0.3280762732028961,0.9860960245132446,0.01573735475540161,6.25000029685907e-05
0.9816781282424927,0.32274678349494934,0.9864431619644165,0.015390771441161633,6.25000029685907e-05
0.9817768335342407,0.32573214173316956,0.9863348603248596,0.015248042531311512,6.25000029685907e-05
0.9817011952400208,0.3217291533946991,0.9860545992851257,0.015545815229415894,6.25000029685907e-05
0.9818708300590515,0.32289162278175354,0.9860450625419617,0.015391942113637924,6.25000029685907e-05
0.9818190336227417,0.3206012547016144,0.9860960245132446,0.015309164300560951,6.25000029685907e-05
0.9820682406425476,0.31955114006996155,0.9865354895591736,0.015079518780112267,6.25000029685907e-05
0.9816812872886658,0.31886744499206543,0.9859272241592407,0.015575829893350601,6.25000029685907e-05
0.9813748002052307,0.31999078392982483,0.9862011075019836,0.015259038656949997,6.25000029685907e-05
0.9815101623535156,0.3247357904911041,0.9863667488098145,0.01564493402838707,6.25000029685907e-05
0.9816327691078186,0.3168795704841614,0.9861278533935547,0.015483821742236614,6.25000029685907e-05
0.9812338948249817,0.3180594742298126,0.9860004782676697,0.0155164934694767,6.25000029685907e-05
