accuracy,loss,val_accuracy,val_loss,learning_rate
0.8422176241874695,0.783652126789093,0.9451006650924683,0.0870816707611084,0.0010000000474974513
0.9507045745849609,0.571806013584137,0.9700233340263367,0.04268624633550644,0.0010000000474974513
0.9709587097167969,0.5226497054100037,0.9796885848045349,0.030325407162308693,0.0010000000474974513
0.9759052395820618,0.5014683604240417,0.9807522892951965,0.028098419308662415,0.0010000000474974513
0.9777690172195435,0.4873737096786499,0.9808923602104187,0.027402028441429138,0.0010000000474974513
0.9793979525566101,0.47535741329193115,0.9809337854385376,0.026919903233647346,0.0010000000474974513
0.980084240436554,0.4654395580291748,0.9820452332496643,0.02604719251394272,0.0010000000474974513
0.9806391596794128,0.4563434422016144,0.9823318123817444,0.02559216134250164,0.0010000000474974513
0.9811741709709167,0.4494658410549164,0.9827076196670532,0.025141721591353416,0.0010000000474974513
0.9803676605224609,0.44419339299201965,0.9832139611244202,0.02474582940340042,0.0010000000474974513
0.9802872538566589,0.4398462772369385,0.9832044243812561,0.024632472544908524,0.0010000000474974513
0.9799026846885681,0.43617942929267883,0.9833731651306152,0.02459513023495674,0.0010000000474974513
0.9786376357078552,0.43257439136505127,0.9835547208786011,0.024575067684054375,0.0010000000474974513
0.9815157055854797,0.42538848519325256,0.9836916327476501,0.024597063660621643,0.0010000000474974513
0.9823883175849915,0.42043405771255493,0.9838094711303711,0.02442099340260029,0.0010000000474974513
0.9811176657676697,0.4194783866405487,0.983717143535614,0.024514341726899147,0.0010000000474974513
0.9813517332077026,0.4143843948841095,0.984038770198822,0.02434413507580757,0.0010000000474974513
0.980611264705658,0.4139198362827301,0.983790397644043,0.02469092607498169,0.0010000000474974513
0.9823612570762634,0.4061412513256073,0.983828604221344,0.02455982007086277,0.0010000000474974513
0.9826040863990784,0.4040396511554718,0.9839910268783569,0.02433648519217968,0.0010000000474974513
0.9836685061454773,0.38462933897972107,0.9850164651870728,0.023359358310699463,0.0005000000237487257
0.984485387802124,0.3799211084842682,0.9850355386734009,0.02317364700138569,0.0005000000237487257
0.9844136834144592,0.3782133460044861,0.9849973320960999,0.023094462230801582,0.0005000000237487257
0.984536349773407,0.3758651614189148,0.9850482940673828,0.022974558174610138,0.0005000000237487257
0.984561026096344,0.37410640716552734,0.9851247072219849,0.022874969989061356,0.0005000000237487257
0.9840371608734131,0.37316933274269104,0.9852425456047058,0.022794565185904503,0.0005000000237487257
0.9841055870056152,0.3715735673904419,0.9852234721183777,0.0227616298943758,0.0005000000237487257
0.9847050905227661,0.3692401051521301,0.9852998852729797,0.02267616242170334,0.0005000000237487257
0.984719455242157,0.3679378926753998,0.9853444695472717,0.022602539509534836,0.0005000000237487257
0.98469078540802,0.36704009771347046,0.9853540062904358,0.022547852247953415,0.0005000000237487257
0.9843038320541382,0.36623647809028625,0.9854241013526917,0.02250109240412712,0.0005000000237487257
0.9847679734230042,0.3643333315849304,0.9854559302330017,0.02245219610631466,0.0005000000237487257
0.98480224609375,0.3631443381309509,0.9855005145072937,0.02239196002483368,0.0005000000237487257
0.984815776348114,0.3621810972690582,0.9855355620384216,0.02234729193150997,0.0005000000237487257
0.9848523736000061,0.3609321415424347,0.9856629371643066,0.02229526825249195,0.0005000000237487257
0.98487389087677,0.36012768745422363,0.9856852293014526,0.02224445529282093,0.0005000000237487257
0.9848300814628601,0.3591090738773346,0.9857393503189087,0.022204063832759857,0.0005000000237487257
0.9849280118942261,0.35783445835113525,0.9858062267303467,0.02216935157775879,0.0005000000237487257
0.984929621219635,0.35693955421447754,0.9858062267303467,0.022149918600916862,0.0005000000237487257
0.9841932058334351,0.3571048676967621,0.9857903122901917,0.022022560238838196,0.0005000000237487257
0.984822154045105,0.35463207960128784,0.9859145283699036,0.02204698510468006,0.0005000000237487257
0.9842369556427002,0.35587626695632935,0.9858285188674927,0.02203519456088543,0.0005000000237487257
0.984897792339325,0.35359251499176025,0.9859750270843506,0.022003481164574623,0.0005000000237487257
