Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.8571076543097979,0.5992155490836064,0.6701989360655147,0.5741428654133705,0.6606010629372713,0.647701765898431,0.9399800109384414
m4,2,0.7909651726638267,0.5905941017569301,0.7076858259305037,0.5855789653839097,0.6222239733267182,0.6621379711551568,0.9055053712502916
m4,3,0.7784005936735249,0.590709296798875,0.6879669885913788,0.5798889405871994,0.6024330563503001,0.6610630769768042,0.9051324140490503
