Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.8559265385661198,0.6124402007393712,0.670276899625698,0.5837405474846602,0.6658058588786809,0.6553425615276203,0.9352217160816614
m4,2,0.7924351944167497,0.5802770496993184,0.6806315754236567,0.5842009455266264,0.609561246428054,0.6530593258968282,0.9076399923750499
m4,3,0.7719341974077767,0.5885745418843731,0.6965644056586818,0.5761378483073749,0.6016466403196354,0.6576777835159432,0.8913290821569659
