Variant,seed,Accuracy,Precision,Recall,F1-score,MCC,PR-AUC(macro),PR-AUC(micro)
m4,1,0.9654098799191535,0.3924359853030348,0.598468686793847,0.3953648307193613,0.7361178534858216,0.41685509081288724,0.9944495329484285
m4,2,0.9633976340506479,0.3973191574612574,0.5922818620554449,0.3924365543365271,0.7210806759405198,0.41479625579073093,0.994052159992007
m4,3,0.9631643086434432,0.3929155130771203,0.5899804890202535,0.38808872826844454,0.7192773407720292,0.41155363145967155,0.9939523487491639
